"","RFPred","RFPer","RF_M","RF_P","Actual","Salary","Name","HTeam","Opp","Pts","Pos","Xgb","XgbPer","xgb_M","xgb_P","DNN","DNNPer"
"62",10.3493333333333,0.304392156862745,-15,12,0,3400,"Delino DeShields (R)","TEX","HOU - D Keuchel (L)",2.1,"OF",0,0,0,0,0,0
"63",6.36294444444445,0.192816498316498,-5,13,0,3300,"Nick Markakis (L)","ATL","PHI - N Pivetta (R)",2,"OF",0,0,0,0,0,0
"64",10.8946111111111,0.259395502645503,-7,8,0,4200,"Ryan Braun (R)","MIL","SD - J Lucchesi (L)",1.5,"OF",0,0,0,0,0,0
"65",6.95866666666667,0.198819047619048,-5,18,0,3500,"Ben Zobrist (S)","CHC","MIA - C Smith (L)",1.7,"2B/OF",0,0,0,0,0,0
"66",6.30611111111111,0.17516975308642,-5,5,0,3600,"Brandon Drury (R)","NYY","TOR - A Sanchez (R)",1.7,"2B/OF",0,0,0,0,0,0
"67",8.93988888888889,0.279371527777778,-10,10,0,3200,"Matt Duffy (R)","TB","BOS - D Price (L)",1.9,"2B/3B",0,0,0,0,0,0
"68",6.66005555555556,0.154885012919897,-7,18,0,4300,"Javier Baez (R)","CHC","MIA - C Smith (L)",1.4,"2B/SS",0,0,0,0,0,0
"69",2.74261111111111,0.0559716553287982,-9,12,0,4900,"Carlos Correa (R)","HOU","TEX - D Fister (R)",1.5,"SS",0,0,0,0,0,0
"70",10.8553888888889,0.301538580246913,-10,11,0,3600,"Albert Pujols (R)","LAA","OAK - S Manaea (L)",1.8,"1B",0,0,0,0,0,0
"71",4.28561111111111,0.142853703703704,-8,5,0,3000,"Dansby Swanson (R)","ATL","PHI - N Pivetta (R)",1.9,"SS",0,0,0,0,0,0
"72",9.10061111111111,0.221966124661247,-7,4,0,4100,"Lorenzo Cain (R)","MIL","SD - J Lucchesi (L)",1.8,"OF",0,0,0,0,0,0
"73",15.9756666666667,0.409632478632479,-22,10,0,3900,"Eric Hosmer (L)","SD","MIL - J Chacin (R)",1.7,"1B",0,0,0,0,0,0
"74",8.41516666666667,0.247504901960784,-8,1,0,3400,"Carlos Asuaje (L)","SD","MIL - J Chacin (R)",1.6,"SS",0,0,0,0,0,0
"75",12.5855,0.405983870967742,-11,9,0,3100,"Randal Grichuk (R)","TOR","NYY - M Tanaka (R)",2,"OF",0,0,0,0,0,0
"76",5.77805555555555,0.180564236111111,-6,25,0,3200,"Curtis Granderson (L)","TOR","NYY - M Tanaka (R)",2.1,"OF",0,0,0,0,0,0
"77",6.80811111111111,0.226937037037037,-6,13,0,3000,"Scott Kingery ( )","PHI","ATL - M Foltynewicz (R)",2,"2B",0,0,0,0,0,0
"78",8.43294444444444,0.312331275720165,-7,32,0,2700,"Yangervis Solarte (S)","TOR","NYY - M Tanaka (R)",2.3,"2B/3B",0,0,0,0,0,0
"79",8.42266666666667,0.280755555555556,-9,28,0,3000,"Jesus Aguilar (R)","MIL","SD - J Lucchesi (L)",2,"1B",0,0,0,0,0,0
"80",9.89377777777778,0.224858585858586,-12,-3,0,4400,"Jake Lamb (L)","ARI","COL - T Anderson (L)",1.6,"3B",0,0,0,0,0,0
"81",5.73422222222222,0.220547008547008,-6,6,0,2600,"Preston Tucker (L)","ATL","PHI - N Pivetta (R)",2.3,"OF",0,0,0,0,0,0
"82",14.7265555555556,0.507812260536398,-1,28,0,2900,"Luis Valbuena (L)","LAA","OAK - S Manaea (L)",2,"1B/3B",0,0,0,0,0,0
"83",14.9337222222222,0.452537037037037,0,18,0,3300,"Kevin Kiermaier (L)","TB","BOS - D Price (L)",2,"OF",0,0,0,0,0,0
"84",12.7971666666667,0.319929166666667,-13,1,0,4000,"Joey Gallo (L)","TEX","HOU - D Keuchel (L)",1.9,"1B/OF",0,0,0,0,0,0
"85",11.9452777777778,0.259679951690821,-16,17,0,4600,"Rhys Hoskins (R)","PHI","ATL - M Foltynewicz (R)",1.5,"1B",0,0,0,0,0,0
"86",8.28405555555556,0.212411680911681,-8,2,0,3900,"Carlos Gonzalez (L)","COL","ARI - R Ray (L)",1.5,"OF",0,0,0,0,0,0
"87",8.151,0.281068965517242,-10,5,0,2900,"Austin Jackson (R)","SF","LAD - A Wood (L)",2.1,"OF",0,0,0,0,0,0
"88",7.463,0.339227272727273,-9,14,0,2200,"Billy McKinney ( )","NYY","TOR - A Sanchez (R)",2.8,"OF",0,0,0,0,0,0
