Date,PLayerID,PBreak1,PBreak2,PBreak3,PBreak4,PBreak5,PBreak6,PBreak7,PBreak8,PBreak9,PB1,PB2,PB3,PB4,PlayerName,Breakdown,CPBrea,PPerreak1,PPerreak2,PPerreak3,PPerreak4,PPerreak5,PPerreak6,PPerreak7,PPerreak8,PPerreak9,PPer1,PPer2,PPer3,PPer4,PlayerNamePer,BreakdownPer,PerCP,BAvg1,BAvg2,BAvg3,BAvg4,BAvg5,BAvg6,BAvg7,BAvg8,BAvg9,BAvgQ1,BAvgQ2,BAvgQ3,BAvgQ4,PlayerNameBAvg,BAvgQ,BAvgQCP,EVAvg1,EVAvg2,EVAvg3,EVAvg4,EVAvg5,EVAvg6,EVAvg7,EVAvg8,EVAvg9,EVAvgQ1,EVAvgQ2,EVAvgQ3,EVAvgQ4,PlayerNameEVA,EVAvgQ,EVAvgQCP
2018-04-09,547180,107,95,51,151,110,70,111,102,56,383,153,373,189,"Bryce Harper","Pitch Breakdown","[Catcher Perspective]",5.5,4.9,2.6,7.7,5.6,3.6,5.7,5.2,2.9,19.6,7.8,19.1,9.7,"Bryce Harper","Pitch ","[Catcher Perspective]",.250,.389,.375,.385,.488,.385,.147,.412,.273,.139,.385,.213,.174,"Bryce Harper","Batting Avg","[Catcher Perspective]",92.0,96.5,81.2,92.5,97.6,97.9,83.3,94.4,89.0,89.7,85.8,78.6,86.5,"Bryce Harper","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,518960,61,98,79,106,170,166,88,114,143,143,163,169,364,"Jonathan Lucroy","Pitch Breakdown","[Catcher Perspective]",3.3,5.3,4.2,5.7,9.1,8.9,4.7,6.1,7.7,7.7,8.7,9.1,19.5,"Jonathan Lucroy","Pitch ","[Catcher Perspective]",.240,.310,.455,.300,.273,.245,.423,.333,.186,.176,.167,.417,.130,"Jonathan Lucroy","Batting Avg","[Catcher Perspective]",81.6,87.1,91.8,84.6,91.5,87.3,93.4,86.7,81.1,64.0,85.8,86.0,77.0,"Jonathan Lucroy","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,457727,47,59,48,88,127,123,101,137,132,106,121,239,503,"Cameron Maybin","Pitch Breakdown","[Catcher Perspective]",2.6,3.2,2.6,4.8,6.9,6.7,5.5,7.5,7.2,5.8,6.6,13.1,27.5,"Cameron Maybin","Pitch ","[Catcher Perspective]",.222,.467,.000,.294,.309,.220,.256,.216,.250,.000,.200,.200,.118,"Cameron Maybin","Batting Avg","[Catcher Perspective]",81.8,93.8,90.5,88.4,92.3,85.4,90.9,86.4,81.1,71.4,85.9,74.1,75.5,"Cameron Maybin","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,474568,58,83,81,114,156,157,70,149,171,159,162,232,576,"Jordy Mercer","Pitch Breakdown","[Catcher Perspective]",2.7,3.8,3.7,5.3,7.2,7.2,3.2,6.9,7.9,7.3,7.5,10.7,26.6,"Jordy Mercer","Pitch ","[Catcher Perspective]",.182,.286,.421,.395,.329,.304,.182,.235,.174,.182,.233,.130,.185,"Jordy Mercer","Batting Avg","[Catcher Perspective]",78.2,92.4,93.4,87.1,92.0,90.5,91.1,88.1,83.9,75.3,84.0,78.7,69.2,"Jordy Mercer","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,519203,86,111,90,167,188,159,181,187,119,291,189,584,359,"Anthony Rizzo","Pitch Breakdown","[Catcher Perspective]",3.2,4.1,3.3,6.2,6.9,5.9,6.7,6.9,4.4,10.7,7.0,21.5,13.2,"Anthony Rizzo","Pitch ","[Catcher Perspective]",.217,.222,.350,.315,.369,.254,.348,.493,.176,.038,.120,.164,.111,"Anthony Rizzo","Batting Avg","[Catcher Perspective]",91.1,88.5,86.3,93.5,92.4,83.1,87.4,96.2,87.7,86.6,68.4,80.3,86.3,"Anthony Rizzo","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,595879,63,68,81,86,98,124,70,109,118,139,163,189,532,"Javier Baez","Pitch Breakdown","[Catcher Perspective]",3.4,3.7,4.4,4.7,5.3,6.7,3.8,5.9,6.4,7.6,8.9,10.3,28.9,"Javier Baez","Pitch ","[Catcher Perspective]",.222,.227,.316,.439,.477,.292,.304,.386,.308,.088,.174,.242,.114,"Javier Baez","Batting Avg","[Catcher Perspective]",88.0,87.2,93.2,88.3,92.1,92.5,86.8,86.8,81.6,80.4,87.7,82.0,77.9,"Javier Baez","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,621439,99,130,112,106,130,153,49,100,124,169,258,143,408,"Byron Buxton","Pitch Breakdown","[Catcher Perspective]",5.0,6.6,5.7,5.4,6.6,7.7,2.5,5.0,6.3,8.5,13.0,7.2,20.6,"Byron Buxton","Pitch ","[Catcher Perspective]",.290,.216,.393,.342,.265,.298,.333,.333,.257,.148,.205,.083,.141,"Byron Buxton","Batting Avg","[Catcher Perspective]",85.3,88.9,87.9,91.6,90.8,82.5,88.8,83.7,82.9,71.6,79.6,80.3,78.8,"Byron Buxton","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,453943,94,120,129,136,172,200,61,115,160,252,332,168,552,"Todd Frazier","Pitch Breakdown","[Catcher Perspective]",3.8,4.8,5.2,5.5,6.9,8.0,2.4,4.6,6.4,10.1,13.3,6.7,22.2,"Todd Frazier","Pitch ","[Catcher Perspective]",.190,.240,.259,.364,.234,.174,.286,.341,.164,.067,.194,.111,.145,"Todd Frazier","Batting Avg","[Catcher Perspective]",80.5,91.8,88.7,86.3,91.0,89.6,81.4,93.0,86.2,72.9,90.3,84.5,80.2,"Todd Frazier","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,518792,55,71,82,120,113,108,101,108,82,158,168,280,274,"Jason Heyward","Pitch Breakdown","[Catcher Perspective]",3.2,4.1,4.8,7.0,6.6,6.3,5.9,6.3,4.8,9.2,9.8,16.3,15.9,"Jason Heyward","Pitch ","[Catcher Perspective]",.353,.269,.313,.275,.347,.214,.250,.286,.280,.316,.125,.173,.179,"Jason Heyward","Batting Avg","[Catcher Perspective]",93.1,89.1,77.3,91.7,93.0,85.8,84.5,89.1,90.9,85.1,70.0,78.2,79.3,"Jason Heyward","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,593160,82,132,111,99,193,204,82,128,174,189,224,207,539,"Whit Merrifield","Pitch Breakdown","[Catcher Perspective]",3.5,5.6,4.7,4.2,8.2,8.6,3.5,5.4,7.4,8.0,9.5,8.8,22.8,"Whit Merrifield","Pitch ","[Catcher Perspective]",.250,.261,.250,.295,.240,.446,.531,.313,.333,.037,.250,.200,.208,"Whit Merrifield","Batting Avg","[Catcher Perspective]",84.1,89.9,90.6,85.9,90.3,90.4,91.2,91.2,79.4,83.4,82.6,88.4,78.2,"Whit Merrifield","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,543543,61,78,56,114,115,71,104,78,55,251,148,277,239,"Brad Miller","Pitch Breakdown","[Catcher Perspective]",3.7,4.7,3.4,6.9,7.0,4.3,6.3,4.7,3.3,15.2,9.0,16.8,14.5,"Brad Miller","Pitch ","[Catcher Perspective]",.143,.143,.125,.250,.114,.100,.189,.323,.435,.231,.000,.243,.206,"Brad Miller","Batting Avg","[Catcher Perspective]",100.3,93.7,86.8,91.7,93.6,90.8,85.7,91.6,93.0,94.6,77.7,79.1,86.5,"Brad Miller","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,519058,80,96,85,143,142,132,130,128,78,275,188,419,340,"Mike Moustakas","Pitch Breakdown","[Catcher Perspective]",3.6,4.3,3.8,6.4,6.4,5.9,5.8,5.7,3.5,12.3,8.4,18.7,15.2,"Mike Moustakas","Pitch ","[Catcher Perspective]",.269,.300,.345,.339,.415,.298,.264,.360,.300,.250,.233,.149,.083,"Mike Moustakas","Batting Avg","[Catcher Perspective]",93.7,87.1,80.2,94.3,94.1,79.1,90.0,92.3,92.4,86.6,71.8,81.7,79.4,"Mike Moustakas","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,444489,52,85,48,78,123,104,49,82,81,132,161,127,300,"Manny Pina","Pitch Breakdown","[Catcher Perspective]",3.7,6.0,3.4,5.5,8.6,7.3,3.4,5.8,5.7,9.3,11.3,8.9,21.1,"Manny Pina","Pitch ","[Catcher Perspective]",.250,.318,.250,.333,.422,.286,.154,.500,.269,.000,.000,.188,.196,"Manny Pina","Batting Avg","[Catcher Perspective]",78.4,85.1,89.7,83.8,92.0,89.7,88.9,89.8,90.3,67.9,89.6,77.7,83.9,"Manny Pina","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,592669,50,65,41,108,125,111,79,122,126,168,129,227,495,"Hunter Renfroe","Pitch Breakdown","[Catcher Perspective]",2.7,3.5,2.2,5.9,6.8,6.0,4.3,6.6,6.8,9.1,7.0,12.3,26.8,"Hunter Renfroe","Pitch ","[Catcher Perspective]",.231,.143,.364,.324,.327,.364,.231,.259,.244,.037,.214,.200,.160,"Hunter Renfroe","Batting Avg","[Catcher Perspective]",89.4,96.0,94.8,94.0,94.2,94.4,92.4,87.1,87.8,74.5,84.6,83.4,77.6,"Hunter Renfroe","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,593934,55,89,58,96,127,118,83,134,158,160,148,210,533,"Miguel Sano","Pitch Breakdown","[Catcher Perspective]",2.8,4.5,2.9,4.9,6.4,6.0,4.2,6.8,8.0,8.1,7.5,10.7,27.1,"Miguel Sano","Pitch ","[Catcher Perspective]",.167,.321,.214,.233,.481,.392,.182,.429,.292,.077,.077,.211,.030,"Miguel Sano","Batting Avg","[Catcher Perspective]",80.8,98.6,101.0,93.5,99.8,95.5,94.2,92.3,86.1,80.3,85.5,82.1,74.2,"Miguel Sano","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,452655,100,98,64,160,160,94,136,134,82,276,139,330,250,"Denard Span","Pitch Breakdown","[Catcher Perspective]",4.9,4.8,3.2,7.9,7.9,4.6,6.7,6.6,4.1,13.6,6.9,16.3,12.4,"Denard Span","Pitch ","[Catcher Perspective]",.321,.320,.211,.263,.314,.250,.375,.250,.304,.292,.091,.151,.258,"Denard Span","Batting Avg","[Catcher Perspective]",85.4,80.3,74.3,90.2,86.8,78.5,86.2,87.8,90.6,80.3,70.1,79.0,89.5,"Denard Span","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,553993,110,121,94,148,193,179,132,152,176,229,227,307,616,"Eugenio Suarez","Pitch Breakdown","[Catcher Perspective]",4.1,4.5,3.5,5.5,7.2,6.7,4.9,5.7,6.6,8.5,8.5,11.4,23.0,"Eugenio Suarez","Pitch ","[Catcher Perspective]",.350,.200,.115,.328,.397,.262,.235,.356,.268,.545,.143,.118,.125,"Eugenio Suarez","Batting Avg","[Catcher Perspective]",70.0,87.5,93.0,84.0,89.0,92.2,85.5,91.6,87.6,71.9,91.9,86.6,76.9,"Eugenio Suarez","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,581527,25,55,31,38,57,49,32,35,46,93,69,65,151,"Devon Travis","Pitch Breakdown","[Catcher Perspective]",3.4,7.4,4.2,5.1,7.6,6.6,4.3,4.7,6.2,12.5,9.2,8.7,20.2,"Devon Travis","Pitch ","[Catcher Perspective]",.286,.278,.444,.333,.308,.188,.364,.462,.083,.167,.286,.091,.154,"Devon Travis","Batting Avg","[Catcher Perspective]",81.4,92.3,92.0,87.9,93.5,89.4,93.1,86.7,86.0,79.7,78.2,81.2,75.2,"Devon Travis","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,475582,85,89,77,121,151,146,79,126,150,230,162,292,494,"Ryan Zimmerman","Pitch Breakdown","[Catcher Perspective]",3.9,4.0,3.5,5.5,6.9,6.6,3.6,5.7,6.8,10.4,7.4,13.3,22.4,"Ryan Zimmerman","Pitch ","[Catcher Perspective]",.222,.219,.231,.429,.357,.353,.304,.400,.333,.250,.464,.294,.145,"Ryan Zimmerman","Batting Avg","[Catcher Perspective]",93.5,98.0,91.8,92.1,98.5,96.1,88.5,94.8,89.7,83.0,91.7,86.1,80.7,"Ryan Zimmerman","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,598265,92,103,68,168,150,102,115,128,115,284,159,322,224,"Jackie Bradley Jr.","Pitch Breakdown","[Catcher Perspective]",4.5,5.1,3.3,8.3,7.4,5.0,5.7,6.3,5.7,14.0,7.8,15.9,11.0,"Jackie Bradley Jr.","Pitch ","[Catcher Perspective]",.227,.229,.250,.444,.327,.143,.146,.192,.226,.295,.167,.186,.053,"Jackie Bradley Jr.","Batting Avg","[Catcher Perspective]",88.5,89.2,89.7,94.7,94.6,86.8,81.4,90.5,84.8,86.9,74.2,77.2,73.2,"Jackie Bradley Jr.","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,456078,66,62,69,90,115,111,52,73,79,120,165,116,325,"Welington Castillo","Pitch Breakdown","[Catcher Perspective]",4.6,4.3,4.8,6.2,8.0,7.7,3.6,5.1,5.5,8.3,11.4,8.0,22.5,"Welington Castillo","Pitch ","[Catcher Perspective]",.235,.444,.273,.355,.388,.293,.455,.320,.227,.250,.240,.000,.103,"Welington Castillo","Batting Avg","[Catcher Perspective]",91.6,91.1,93.3,91.8,93.4,86.6,97.4,88.7,83.9,88.3,87.9,,75.6,"Welington Castillo","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,543063,93,85,78,183,156,105,124,114,102,313,162,422,227,"Brandon Crawford","Pitch Breakdown","[Catcher Perspective]",4.3,3.9,3.6,8.5,7.2,4.9,5.7,5.3,4.7,14.5,7.5,19.5,10.5,"Brandon Crawford","Pitch ","[Catcher Perspective]",.375,.229,.250,.314,.324,.356,.184,.195,.353,.267,.097,.125,.080,"Brandon Crawford","Batting Avg","[Catcher Perspective]",90.9,91.1,84.8,89.1,92.3,88.1,84.2,88.0,91.8,83.6,71.0,76.6,76.3,"Brandon Crawford","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,455104,65,95,64,49,111,110,39,76,78,88,136,115,341,"Chris Iannetta","Pitch Breakdown","[Catcher Perspective]",4.8,6.9,4.7,3.6,8.1,8.0,2.9,5.6,5.7,6.4,9.9,8.4,24.9,"Chris Iannetta","Pitch ","[Catcher Perspective]",.095,.200,.308,.500,.431,.206,.333,.185,.174,.250,.231,.222,.125,"Chris Iannetta","Batting Avg","[Catcher Perspective]",83.1,86.8,88.5,87.7,95.5,81.5,96.2,93.0,83.1,86.6,80.1,95.5,78.9,"Chris Iannetta","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,578428,85,135,89,106,134,134,62,93,116,186,213,107,357,"Jose Iglesias","Pitch Breakdown","[Catcher Perspective]",4.7,7.4,4.9,5.8,7.4,7.4,3.4,5.1,6.4,10.2,11.7,5.9,19.6,"Jose Iglesias","Pitch ","[Catcher Perspective]",.250,.286,.429,.422,.288,.261,.375,.382,.262,.156,.094,.222,.068,"Jose Iglesias","Batting Avg","[Catcher Perspective]",77.0,87.5,94.7,83.5,86.4,84.8,73.9,82.9,82.3,68.0,79.0,86.6,78.1,"Jose Iglesias","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,572008,53,72,57,72,92,107,50,71,65,127,128,141,329,"Chris Owings","Pitch Breakdown","[Catcher Perspective]",3.9,5.3,4.2,5.3,6.7,7.8,3.7,5.2,4.8,9.3,9.4,10.3,24.1,"Chris Owings","Pitch ","[Catcher Perspective]",.286,.308,.235,.294,.429,.310,.368,.231,.160,.321,.318,.235,.063,"Chris Owings","Batting Avg","[Catcher Perspective]",83.8,90.6,91.8,90.0,90.7,84.2,91.7,87.3,82.5,72.9,82.8,86.6,70.1,"Chris Owings","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,457763,80,103,75,92,146,150,84,119,166,152,211,182,502,"Buster Posey","Pitch Breakdown","[Catcher Perspective]",3.9,5.0,3.6,4.5,7.1,7.3,4.1,5.8,8.1,7.4,10.2,8.8,24.3,"Buster Posey","Pitch ","[Catcher Perspective]",.333,.359,.357,.395,.323,.314,.474,.235,.306,.200,.273,.364,.318,"Buster Posey","Batting Avg","[Catcher Perspective]",91.0,91.0,92.5,89.3,94.0,88.1,89.2,90.4,87.8,81.6,85.0,87.7,78.8,"Buster Posey","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,502210,93,85,49,133,137,81,142,107,81,295,144,430,253,"Josh Reddick","Pitch Breakdown","[Catcher Perspective]",4.6,4.2,2.4,6.6,6.7,4.0,7.0,5.3,4.0,14.5,7.1,21.2,12.5,"Josh Reddick","Pitch ","[Catcher Perspective]",.333,.345,.429,.250,.355,.351,.413,.342,.586,.346,.200,.216,.000,"Josh Reddick","Batting Avg","[Catcher Perspective]",91.6,88.4,78.7,88.9,91.7,87.7,87.7,92.4,93.0,86.6,76.1,82.5,76.1,"Josh Reddick","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,592696,132,112,84,169,140,93,122,107,64,363,208,350,211,"Eddie Rosario","Pitch Breakdown","[Catcher Perspective]",6.1,5.2,3.9,7.8,6.5,4.3,5.7,5.0,3.0,16.8,9.7,16.2,9.8,"Eddie Rosario","Pitch ","[Catcher Perspective]",.487,.257,.306,.263,.346,.429,.171,.313,.259,.259,.328,.140,.200,"Eddie Rosario","Batting Avg","[Catcher Perspective]",88.6,91.5,91.0,85.9,87.7,90.2,85.1,86.3,90.0,84.0,84.5,74.7,90.8,"Eddie Rosario","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,572122,141,110,66,228,211,114,162,157,86,375,132,487,285,"Kyle Seager","Pitch Breakdown","[Catcher Perspective]",5.5,4.3,2.6,8.9,8.3,4.5,6.3,6.1,3.4,14.7,5.2,19.1,11.2,"Kyle Seager","Pitch ","[Catcher Perspective]",.208,.385,.360,.273,.271,.325,.156,.237,.300,.137,.267,.254,.000,"Kyle Seager","Batting Avg","[Catcher Perspective]",93.3,92.1,85.3,90.3,91.3,86.4,81.8,91.2,82.0,84.6,78.3,79.8,82.8,"Kyle Seager","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,500208,66,78,66,134,104,101,91,98,72,224,139,279,301,"Yangervis Solarte","Pitch Breakdown","[Catcher Perspective]",3.8,4.4,3.8,7.6,5.9,5.8,5.2,5.6,4.1,12.8,7.9,15.9,17.2,"Yangervis Solarte","Pitch ","[Catcher Perspective]",.167,.342,.346,.273,.275,.140,.281,.289,.381,.282,.235,.184,.152,"Yangervis Solarte","Batting Avg","[Catcher Perspective]",87.0,84.9,79.8,91.2,87.9,87.3,92.3,87.7,85.2,83.3,71.9,75.7,80.9,"Yangervis Solarte","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,543877,53,61,58,72,103,108,50,91,95,127,120,111,299,"Christian Vazquez","Pitch Breakdown","[Catcher Perspective]",3.9,4.5,4.3,5.3,7.6,8.0,3.7,6.8,7.0,9.4,8.9,8.2,22.2,"Christian Vazquez","Pitch ","[Catcher Perspective]",.538,.188,.167,.579,.353,.306,.333,.258,.375,.182,.100,.333,.154,"Christian Vazquez","Batting Avg","[Catcher Perspective]",86.8,89.5,95.6,86.6,90.2,87.8,86.7,91.5,83.5,69.8,84.0,80.8,78.7,"Christian Vazquez","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,592885,102,116,79,222,200,125,190,187,129,349,214,542,419,"Christian Yelich","Pitch Breakdown","[Catcher Perspective]",3.5,4.0,2.7,7.7,7.0,4.3,6.6,6.5,4.5,12.1,7.4,18.9,14.6,"Christian Yelich","Pitch ","[Catcher Perspective]",.400,.386,.179,.375,.256,.348,.143,.367,.281,.083,.320,.148,.319,"Christian Yelich","Batting Avg","[Catcher Perspective]",95.5,95.6,85.8,96.0,91.6,91.1,82.7,92.9,90.7,87.1,78.4,81.4,91.4,"Christian Yelich","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,605548,49,62,54,91,110,79,85,83,49,158,82,211,190,"Bradley Zimmer","Pitch Breakdown","[Catcher Perspective]",3.8,4.8,4.1,7.0,8.4,6.1,6.5,6.4,3.8,12.1,6.3,16.2,14.6,"Bradley Zimmer","Pitch ","[Catcher Perspective]",.300,.190,.200,.258,.529,.222,.276,.286,.083,.375,.000,.074,.000,"Bradley Zimmer","Batting Avg","[Catcher Perspective]",100.6,74.3,68.5,89.8,98.6,81.1,83.3,95.8,87.0,85.2,79.2,65.7,75.7,"Bradley Zimmer","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,429664,80,81,63,157,169,80,183,198,120,217,119,517,327,"Robinson Cano","Pitch Breakdown","[Catcher Perspective]",3.5,3.5,2.7,6.8,7.3,3.5,7.9,8.6,5.2,9.4,5.1,22.4,14.1,"Robinson Cano","Pitch ","[Catcher Perspective]",.280,.393,.238,.345,.434,.294,.239,.325,.394,.200,.100,.115,.233,"Robinson Cano","Batting Avg","[Catcher Perspective]",96.9,93.2,84.1,93.7,94.6,87.2,90.1,97.0,95.2,89.8,68.5,80.7,83.4,"Robinson Cano","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,546318,112,85,78,158,135,93,126,126,84,313,182,396,291,"Odubel Herrera","Pitch Breakdown","[Catcher Perspective]",5.1,3.9,3.6,7.3,6.2,4.3,5.8,5.8,3.9,14.4,8.4,18.2,13.4,"Odubel Herrera","Pitch ","[Catcher Perspective]",.200,.292,.321,.288,.380,.488,.256,.425,.313,.143,.276,.206,.143,"Odubel Herrera","Batting Avg","[Catcher Perspective]",95.0,88.5,77.4,90.4,89.2,89.9,84.8,90.5,89.2,83.8,75.0,80.4,85.2,"Odubel Herrera","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,656555,25,33,41,65,86,61,44,63,67,101,63,142,192,"Rhys Hoskins","Pitch Breakdown","[Catcher Perspective]",2.5,3.4,4.2,6.6,8.7,6.2,4.5,6.4,6.8,10.3,6.4,14.4,19.5,"Rhys Hoskins","Pitch ","[Catcher Perspective]",.000,.286,.500,.250,.290,.444,.143,.400,.250,.400,.000,.083,.000,"Rhys Hoskins","Batting Avg","[Catcher Perspective]",80.4,95.2,92.6,88.0,91.2,98.4,96.3,92.0,91.8,78.2,93.1,87.0,79.1,"Rhys Hoskins","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,457706,51,56,61,77,119,115,46,79,89,113,174,131,252,"Austin Jackson","Pitch Breakdown","[Catcher Perspective]",3.7,4.1,4.5,5.6,8.7,8.4,3.4,5.8,6.5,8.3,12.8,9.6,18.5,"Austin Jackson","Pitch ","[Catcher Perspective]",.429,.467,.333,.333,.349,.270,.357,.448,.500,.250,.154,.071,.083,"Austin Jackson","Batting Avg","[Catcher Perspective]",84.7,89.0,93.2,89.1,90.2,90.6,89.1,93.0,90.6,80.2,77.8,84.7,76.1,"Austin Jackson","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,543484,49,72,63,84,107,117,57,104,120,122,131,173,360,"Mikie Mahtook","Pitch Breakdown","[Catcher Perspective]",3.1,4.6,4.0,5.4,6.9,7.5,3.7,6.7,7.7,7.8,8.4,11.1,23.1,"Mikie Mahtook","Pitch ","[Catcher Perspective]",.462,.333,.353,.278,.300,.270,.235,.217,.235,.208,.318,.292,.216,"Mikie Mahtook","Batting Avg","[Catcher Perspective]",96.3,91.9,93.3,89.0,95.6,91.5,94.8,88.0,82.8,73.8,87.0,82.8,78.9,"Mikie Mahtook","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,606299,67,95,92,87,134,168,67,120,120,171,221,138,372,"Jose Peraza","Pitch Breakdown","[Catcher Perspective]",3.6,5.1,5.0,4.7,7.2,9.1,3.6,6.5,6.5,9.2,11.9,7.5,20.1,"Jose Peraza","Pitch ","[Catcher Perspective]",.314,.194,.200,.250,.333,.220,.286,.224,.426,.200,.219,.304,.143,"Jose Peraza","Batting Avg","[Catcher Perspective]",75.2,87.5,86.3,83.7,86.3,86.7,87.4,80.5,78.7,70.6,83.1,82.8,70.7,"Jose Peraza","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,519346,85,86,77,194,141,104,163,128,75,392,176,439,280,"Eric Thames","Pitch Breakdown","[Catcher Perspective]",3.6,3.7,3.3,8.3,6.0,4.4,7.0,5.5,3.2,16.8,7.5,18.8,12.0,"Eric Thames","Pitch ","[Catcher Perspective]",.231,.190,.316,.328,.400,.261,.192,.417,.250,.128,.000,.186,.065,"Eric Thames","Batting Avg","[Catcher Perspective]",97.7,87.8,85.6,92.2,95.7,86.5,82.6,91.8,88.0,90.2,66.9,78.7,83.8,"Eric Thames","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,570799,5,7,4,2,12,15,5,7,9,7,12,9,24,"Christian Villanueva","Pitch Breakdown","[Catcher Perspective]",4.2,5.9,3.4,1.7,10.2,12.7,4.2,5.9,7.6,5.9,10.2,7.6,20.3,"Christian Villanueva","Pitch ","[Catcher Perspective]",.000,.000,.000,.000,.667,.500,.000,.000,.600,,.000,.333,.400,"Christian Villanueva","Batting Avg","[Catcher Perspective]",,80.8,90.1,72.0,65.2,102.1,,66.3,92.2,,,104.8,84.0,"Christian Villanueva","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,450314,74,65,41,151,134,102,139,145,112,184,120,362,307,"Ben Zobrist","Pitch Breakdown","[Catcher Perspective]",3.8,3.4,2.1,7.8,6.9,5.3,7.2,7.5,5.8,9.5,6.2,18.7,15.9,"Ben Zobrist","Pitch ","[Catcher Perspective]",.273,.172,.105,.275,.316,.294,.239,.244,.257,.200,.100,.158,.158,"Ben Zobrist","Batting Avg","[Catcher Perspective]",88.9,89.3,85.2,86.5,92.3,90.7,86.3,89.5,84.5,83.7,80.7,76.3,75.9,"Ben Zobrist","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,571437,35,50,38,82,109,118,74,123,151,80,77,230,423,"Aaron Altherr","Pitch Breakdown","[Catcher Perspective]",2.2,3.1,2.4,5.2,6.9,7.4,4.7,7.7,9.5,5.0,4.8,14.5,26.6,"Aaron Altherr","Pitch ","[Catcher Perspective]",.600,.211,.125,.333,.455,.239,.389,.426,.200,.071,.154,.158,.083,"Aaron Altherr","Batting Avg","[Catcher Perspective]",95.0,90.5,103.9,83.9,94.9,89.9,96.1,99.1,89.5,58.5,84.5,82.3,77.8,"Aaron Altherr","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,474832,82,93,80,125,120,88,96,86,60,295,171,349,200,"Brandon Belt","Pitch Breakdown","[Catcher Perspective]",4.4,5.0,4.3,6.8,6.5,4.8,5.2,4.7,3.3,16.0,9.3,18.9,10.8,"Brandon Belt","Pitch ","[Catcher Perspective]",.160,.250,.136,.391,.264,.250,.325,.452,.222,.000,.105,.143,.000,"Brandon Belt","Batting Avg","[Catcher Perspective]",98.4,87.4,77.3,94.5,94.4,78.9,91.7,93.9,92.1,67.8,69.3,83.7,78.8,"Brandon Belt","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,444876,88,107,100,125,180,166,74,115,134,205,194,259,482,"Alcides Escobar","Pitch Breakdown","[Catcher Perspective]",3.9,4.8,4.5,5.6,8.1,7.4,3.3,5.2,6.0,9.2,8.7,11.6,21.6,"Alcides Escobar","Pitch ","[Catcher Perspective]",.410,.327,.306,.273,.290,.300,.154,.206,.273,.279,.243,.156,.056,"Alcides Escobar","Batting Avg","[Catcher Perspective]",82.6,87.5,87.3,85.5,87.4,84.9,87.3,82.1,83.8,70.7,79.6,76.6,75.7,"Alcides Escobar","Exit Velocity Against","[Catcher Perspective]"
