"","RFPred","Name","HTeam","Pos","Actual"
"5501",7.28983333333333,"Yadier Molina","STL","C",0
"5502",5.64122222222222,"Marcell Ozuna","STL","LF",0
"5503",8.26616666666667,"Dexter Fowler","STL","RF",0
"5505",5.48077777777778,"Matt Carpenter","STL","3B",0
"5506",0.5,"Francisco Pena","STL","C",5
"16299",0.48,"Francisco Pena","STL","C",5
"5507",0,"Greg Holland","STL","",0
"16294",0,"Greg Holland","STL","",0
"5508",10.6454444444444,"Tommy Pham","STL","CF",0
"5510",12.0242777777778,"Paul DeJong","STL","SS",4
"5511",6.95488888888889,"Harrison Bader","STL","OF",12
"5512",4.38344444444444,"Jose Martinez","STL","1B",7
"5513",1.85416666666667,"Kolten Wong","STL","2B",2
"5514",6.72333333333333,"Luis Sardinas","BAL","2B",2
"5515",5.79244444444444,"Adam Jones","BAL","CF",20
"5516",6.72805555555556,"Tim Beckham","BAL","3B",12
"5517",1.78683333333333,"Chris Davis","BAL","1B",19
"5518",4.20633333333333,"Anthony Santander","BAL","RF",3
"5519",5.12438888888889,"Chance Sisco","BAL","C",5
"5520",2.98211111111111,"Pedro Alvarez","BAL","DH",5
"5521",8.64527777777778,"Manny Machado","BAL","SS",38
"5522",7.90633333333333,"Trey Mancini","BAL","LF",8
"5523",6.59133333333333,"Robinson Cano","SEA","2B",6
"5524",5.33588888888889,"Daniel Vogelbach","SEA","UT",0
"5525",1.55,"Nelson Cruz","SEA","DH",3
"5526",8.63288888888889,"Mitch Haniger","SEA","RF",3
"5527",3.47616666666667,"David Freitas","SEA","C",8
"5528",5.51083333333333,"Kyle Seager","SEA","3B",0
"5529",0,"Andrew Romine","SEA","UT",0
"5530",5.25066666666667,"Jean Segura","SEA","SS",6
"5531",3.68394444444444,"Guillermo Heredia","SEA","UT",7
"5532",9.27666666666667,"Dee Gordon","SEA","CF",0
"5533",7,"Ben Gamel","SEA","LF",0
"5534",6.47527777777778,"Rafael Devers","BOS","3B",11
"5535",7.64611111111111,"Mookie Betts","BOS","RF",23
"5536",15.6545555555556,"J.D. Martinez","BOS","DH",19
