"","RFPred","Name","HTeam","Pos","Actual"
"71045",8.31661111111111,"Joey Votto","CIN","1B",6
"71046",12.5485,"Scott Schebler","CIN","OF",13
"71047",13.8123888888889,"Billy Hamilton","CIN","CF",3
"71048",0.3,"Rosell Herrera","CIN","UT",0
"71049",5.99911111111111,"Jose Peraza","CIN","SS",5
"71050",8.02494444444445,"Jackie Bradley","BOS","CF",2
"71051",13.2679444444444,"Andrew Benintendi","BOS","LF",3
"71052",5.83627777777778,"Hanley Ramirez","BOS","UT",3
"71053",7.00733333333333,"Eduardo Nunez","BOS","2B",18
"71054",11.9146666666667,"J.D. Martinez","BOS","DH",6
"71055",18.4114444444445,"Mookie Betts","BOS","RF",14
"71056",5.54316666666667,"Christian Vazquez","BOS","C",3
"71057",12.3972222222222,"Rafael Devers","BOS","3B",0
"71058",8.15816666666667,"Xander Bogaerts","BOS","SS",0
"71059",10.8541666666667,"George Springer","HOU","OF",11
"71060",5.85627777777778,"Jake Marisnick","HOU","CF",8
"71061",7.88644444444444,"Marwin Gonzalez","HOU","UT",6
"71062",6.745,"Jose Altuve","HOU","2B",5
"71063",5.81788888888889,"Yuli Gurriel","HOU","1B",11
"71064",9.39594444444445,"Carlos Correa","HOU","SS",3
"71065",6.86638888888889,"Evan Gattis","HOU","DH",3
"71066",8.71722222222222,"Alex Bregman","HOU","3B",15
"71067",4.90144444444444,"Brian McCann","HOU","C",7
"71068",5.50022222222223,"Josh Reddick","HOU","RF",0
"71069",9.42883333333334,"Evan Longoria","SFG","3B",6
"71070",5.33627777777778,"Austin Jackson","SFG","CF",0
"71071",7.96394444444445,"Alen Hanson","SFG","2B",0
"71072",4.92138888888889,"Andrew McCutchen","SFG","RF",5
"71073",8.00338888888889,"Buster Posey","SFG","C",0
"71074",1.56816666666667,"Pablo Sandoval","SFG","UT",15
"71075",5.15716666666667,"Brandon Crawford","SFG","SS",0
"71076",5.59594444444444,"Gregor Blanco","SFG","OF",3
"71077",5.43388888888889,"Brandon Belt","SFG","1B",13
"71078",5.33683333333333,"Omar Narvaez","CHW","C",0
